date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond
07/11/2017 12:41,48,34,58,12.7,NA,NNE,10,30.14,NA,NA,NA,NA,NA,Overcast
07/11/2017 12:53,48,35.1,61,9.2,NA,NE,10,30.11,NA,NA,NA,NA,NA,Overcast
07/11/2017 13:02,48,35.1,61,10.4,NA,ENE,10,30.13,NA,NA,NA,NA,NA,Overcast
07/11/2017 13:53,46.9,35.1,63,6.9,NA,NNW,10,30.14,NA,NA,NA,NA,NA,Overcast
07/11/2017 14:53,46,35.1,66,9.2,NA,NNE,10,30.12,41.4,NA,0,NA,NA,Light Rain
07/11/2017 15:05,46,36,68,9.2,NA,NNE,10,30.13,41.4,NA,0,NA,NA,Light Rain
07/11/2017 15:53,44.1,37,76,9.2,NA,NNE,8,30.09,39,NA,0.06,NA,NA,Light Rain
07/11/2017 16:53,42.1,39,89,6.9,NA,Variable,4,30.13,37.7,NA,0.1,NA,NA,Heavy Rain
07/11/2017 17:53,41,39,93,6.9,NA,North,6,30.14,36.4,NA,0.16,NA,NA,Rain
07/11/2017 18:05,41,39,93,8.1,NA,North,4,30.16,35.8,NA,0.05,NA,NA,Rain
07/11/2017 18:53,41,37.9,89,9.2,NA,NNE,8,30.14,35.2,NA,0.12,NA,NA,Light Rain
07/11/2017 19:12,41,37.9,89,9.2,NA,NNE,7,30.15,35.2,NA,0.01,NA,NA,Light Rain
07/11/2017 19:22,41,37.9,89,8.1,NA,North,9,30.16,35.8,NA,0.01,NA,NA,Light Rain
07/11/2017 19:53,39.9,37.9,93,8.1,NA,NNE,8,30.14,34.5,NA,0.03,NA,NA,Light Rain
07/11/2017 20:53,39.9,37.9,93,11.5,NA,NE,8,30.14,32.9,NA,0.05,NA,NA,Light Rain
07/11/2017 21:17,39.9,37.9,93,9.2,NA,NNE,9,30.16,33.9,NA,0.01,NA,NA,Light Rain
07/11/2017 21:53,39.9,37.9,93,9.2,NA,North,8,30.15,33.9,NA,0.02,NA,NA,Light Rain
07/11/2017 22:53,39.9,37.9,93,11.5,NA,NNE,10,30.14,32.9,NA,0.01,NA,NA,Light Rain
07/11/2017 23:05,39.9,37.9,93,12.7,NA,NNE,10,30.15,32.5,NA,0,NA,NA,Light Rain
07/11/2017 23:31,39.9,37.9,93,6.9,NA,North,10,30.16,35.1,NA,0,NA,NA,Light Rain
07/11/2017 23:53,39.9,37.9,93,10.4,NA,NNE,10,30.14,33.4,NA,0,NA,NA,Overcast
08/11/2017 00:53,39.9,37,89,9.2,NA,NNE,10,30.13,33.9,NA,NA,NA,NA,Overcast
08/11/2017 01:53,39.9,37,89,10.4,NA,NNE,10,30.13,33.4,NA,0,NA,NA,Overcast
08/11/2017 02:53,39.9,36,86,9.2,NA,NNE,10,30.15,33.9,NA,NA,NA,NA,Overcast
08/11/2017 03:03,39.9,36,86,9.2,NA,North,10,30.16,33.9,NA,NA,NA,NA,Overcast
08/11/2017 03:53,39,36,89,6.9,NA,North,10,30.16,34,NA,NA,NA,NA,Overcast
08/11/2017 04:07,39,35.1,86,9.2,NA,North,10,30.18,32.8,NA,NA,NA,NA,Overcast
08/11/2017 04:53,39.9,35.1,83,6.9,NA,NNE,10,30.17,35.1,NA,NA,NA,NA,Overcast
08/11/2017 05:53,39,34,82,6.9,NA,North,10,30.2,34,NA,NA,NA,NA,Overcast
08/11/2017 06:53,39,32,76,8.1,NA,NNE,10,30.21,33.4,NA,NA,NA,NA,Overcast
08/11/2017 07:53,39,30.9,73,8.1,NA,NNE,10,30.22,33.4,NA,NA,NA,NA,Overcast
08/11/2017 08:53,42.1,32,67,9.2,NA,NNE,10,30.24,36.6,NA,NA,NA,NA,Overcast
08/11/2017 09:53,44.1,33.1,65,9.2,NA,NE,10,30.24,39,NA,NA,NA,NA,Overcast
08/11/2017 10:53,45,34,65,4.6,NA,Variable,10,30.24,42.6,NA,NA,NA,NA,Overcast
08/11/2017 11:53,48.9,37,64,8.1,NA,ENE,10,30.22,NA,NA,NA,NA,NA,Clear
08/11/2017 12:53,50,36,59,8.1,NA,NNE,10,30.21,NA,NA,NA,NA,NA,Partly Cloudy
08/11/2017 13:53,50,37,61,4.6,NA,East,10,30.2,NA,NA,NA,NA,NA,Mostly Cloudy
08/11/2017 14:53,51.1,37,59,6.9,NA,NE,10,30.2,NA,NA,NA,NA,NA,Clear
08/11/2017 15:53,50,37,61,4.6,NA,ESE,10,30.21,NA,NA,NA,NA,NA,Mostly Cloudy
08/11/2017 16:53,46.9,37,68,6.9,NA,East,10,30.22,NA,NA,NA,NA,NA,Clear
08/11/2017 17:53,44.1,37,76,0,NA,North,10,30.23,NA,NA,NA,NA,NA,Clear
08/11/2017 18:53,45,37.9,76,3.5,NA,ENE,10,30.24,43.5,NA,NA,NA,NA,Overcast
08/11/2017 19:53,43,37,80,3.5,NA,North,10,30.25,41.3,NA,NA,NA,NA,Clear
08/11/2017 20:53,41,37,86,4.6,NA,North,10,30.24,38,NA,NA,NA,NA,Clear
08/11/2017 21:53,39.9,37,89,3.5,NA,North,10,30.22,37.8,NA,NA,NA,NA,Clear
08/11/2017 22:53,39.9,37,89,0,NA,North,10,30.22,NA,NA,NA,NA,NA,Scattered Clouds
08/11/2017 23:53,39.9,37,89,3.5,NA,NW,10,30.22,37.8,NA,NA,NA,NA,Overcast
09/11/2017 00:53,41,37,86,8.1,NA,NNE,10,30.2,35.8,NA,NA,NA,NA,Mostly Cloudy
09/11/2017 01:53,39.9,37,89,4.6,NA,North,10,30.2,36.7,NA,NA,NA,NA,Overcast
09/11/2017 02:53,39.9,37,89,4.6,NA,North,10,30.19,36.7,NA,NA,NA,NA,Overcast
09/11/2017 03:53,42.1,37.9,85,3.5,NA,NNE,10,30.2,40.2,NA,NA,NA,NA,Overcast
09/11/2017 04:53,42.1,37,82,4.6,NA,NNE,10,30.2,39.2,NA,NA,NA,NA,Overcast
09/11/2017 05:53,42.1,37,82,4.6,NA,NE,10,30.2,39.2,NA,NA,NA,NA,Overcast
09/11/2017 06:53,42.1,37,82,4.6,NA,North,10,30.2,39.2,NA,NA,NA,NA,Overcast
09/11/2017 07:53,43,37,80,6.9,NA,NNE,10,30.2,38.8,NA,NA,NA,NA,Overcast
09/11/2017 08:53,45,39,80,6.9,NA,ENE,10,30.19,41.2,NA,NA,NA,NA,Overcast
09/11/2017 09:53,50,41,71,5.8,NA,ENE,10,30.17,NA,NA,NA,NA,NA,Overcast
09/11/2017 10:53,51.1,41,68,9.2,NA,East,10,30.15,NA,NA,NA,NA,NA,Overcast
09/11/2017 11:53,55,43,64,6.9,NA,Variable,10,30.1,NA,NA,NA,NA,NA,Mostly Cloudy
09/11/2017 12:53,55,42.1,62,3.5,NA,South,10,30.07,NA,NA,NA,NA,NA,Overcast
09/11/2017 13:53,55.9,42.1,60,4.6,NA,ENE,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 14:53,54,43,66,6.9,NA,East,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 15:53,54,43,66,8.1,NA,ESE,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 16:53,53.1,43,69,8.1,NA,SSE,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 17:49,51.8,44.6,76,5.8,NA,SSE,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 17:53,52,44.1,74,5.8,NA,SSE,10,30.02,NA,NA,NA,NA,NA,Overcast
09/11/2017 18:00,52,44.1,74,6.9,NA,SSE,10,30.04,NA,NA,NA,NA,NA,Overcast
09/11/2017 18:53,52,44.1,74,4.6,NA,South,10,30.02,NA,NA,NA,NA,NA,Overcast
09/11/2017 19:53,51.1,45,80,5.8,NA,South,10,30.01,NA,NA,0,NA,NA,Overcast
09/11/2017 20:53,50,45,83,5.8,NA,South,10,29.99,NA,NA,NA,NA,NA,Overcast
09/11/2017 21:53,51.1,46,83,5.8,NA,SW,10,29.99,NA,NA,NA,NA,NA,Overcast
09/11/2017 22:35,51.1,46,83,4.6,NA,SW,10,29.99,NA,NA,NA,NA,NA,Overcast
09/11/2017 22:53,51.1,46.9,86,5.8,NA,West,9,29.97,NA,NA,NA,NA,NA,Overcast
09/11/2017 23:05,51.1,46.9,86,6.9,NA,West,5,29.99,NA,NA,0,NA,NA,Light Rain
09/11/2017 23:13,50,48,93,6.9,NA,West,4,29.99,NA,NA,0,NA,NA,Light Rain
09/11/2017 23:37,50,46.9,89,9.2,NA,West,4,29.99,NA,NA,0.01,NA,NA,Light Rain
09/11/2017 23:53,48.9,48,97,6.9,NA,West,5,29.97,NA,NA,0.02,NA,NA,Light Rain
10/11/2017 00:00,50,48,93,9.2,NA,West,7,29.99,NA,NA,0,NA,NA,Overcast
10/11/2017 00:29,48.9,46,90,8.1,NA,West,10,29.98,NA,NA,0,NA,NA,Mostly Cloudy
10/11/2017 00:38,48.9,45,86,6.9,NA,West,10,29.97,NA,NA,0,NA,NA,Scattered Clouds
10/11/2017 00:50,48.2,44.6,87,5.8,NA,West,10,29.97,NA,NA,0,NA,NA,Mostly Cloudy
10/11/2017 00:53,48,45,89,6.9,NA,West,10,29.96,NA,NA,0,NA,NA,Mostly Cloudy
10/11/2017 01:02,46.9,44.1,90,6.9,NA,West,10,29.97,NA,NA,NA,NA,NA,Scattered Clouds
10/11/2017 01:53,46,43,89,3.5,NA,SW,8,29.95,44.8,NA,NA,NA,NA,Clear
10/11/2017 02:53,44.1,42.1,93,0,NA,North,5,29.95,NA,NA,NA,NA,NA,Clear
10/11/2017 03:53,44.1,42.1,93,5.8,NA,West,5,29.96,40.8,NA,NA,NA,NA,Clear
10/11/2017 04:53,45,41,86,16.1,23,NNW,10,29.99,37.9,NA,NA,NA,NA,Mostly Cloudy
10/11/2017 05:53,42.1,32,67,11.5,NA,NNW,10,30.04,35.7,NA,NA,NA,NA,Clear
10/11/2017 06:53,41,30,65,19.6,39.1,NNW,10,30.09,31.9,NA,NA,NA,NA,Mostly Cloudy
10/11/2017 07:53,37.9,21,51,19.6,27.6,NNW,10,30.16,27.9,NA,NA,NA,NA,Overcast
10/11/2017 08:53,37,16,42,20.7,28.8,NW,10,30.19,26.4,NA,NA,NA,NA,Clear
10/11/2017 09:53,39,17.1,41,17.3,24.2,NNW,10,30.22,29.9,NA,NA,NA,NA,Clear
10/11/2017 10:53,37,14,39,15,23,NNW,10,30.25,28.1,NA,NA,NA,NA,Clear
10/11/2017 11:53,36,12.9,39,20.7,28.8,NW,10,30.25,25,NA,NA,NA,NA,Partly Cloudy
10/11/2017 12:53,37,10,33,19.6,25.3,NNW,10,30.26,26.7,NA,NA,NA,NA,Clear
10/11/2017 13:53,36,8.1,31,18.4,29.9,NNW,10,30.26,25.6,NA,NA,NA,NA,Clear
10/11/2017 14:53,36,7,30,18.4,28.8,NNW,10,30.28,25.6,NA,NA,NA,NA,Clear
10/11/2017 15:53,35.1,9,34,11.5,NA,NNW,10,30.32,26.9,NA,NA,NA,NA,Clear
10/11/2017 16:53,32,5,32,13.8,26.5,NNW,10,30.37,22.1,NA,NA,NA,NA,Clear
10/11/2017 17:53,30,5,35,12.7,NA,NNW,10,30.42,20,NA,NA,NA,NA,Clear
10/11/2017 18:53,28,6.1,39,13.8,NA,North,10,30.46,17,NA,NA,NA,NA,Clear
10/11/2017 19:53,27,5,39,15,23,NNW,10,30.48,15.2,NA,NA,NA,NA,Clear
10/11/2017 20:53,25,6.1,45,10.4,NA,North,10,30.51,14.8,NA,NA,NA,NA,Clear
10/11/2017 21:53,24.1,7,48,8.1,NA,NNW,10,30.53,15.2,NA,NA,NA,NA,Clear
10/11/2017 22:53,23,7,50,6.9,NA,NNW,10,30.52,14.7,NA,NA,NA,NA,Clear
10/11/2017 23:53,23,8.1,53,5.8,NA,WNW,10,30.51,15.8,NA,NA,NA,NA,Clear
11/11/2017 00:53,21.9,9,58,8.1,NA,NW,10,30.51,12.5,NA,NA,NA,NA,Clear
11/11/2017 01:53,21.9,9,58,9.2,NA,NNW,10,30.5,11.7,NA,NA,NA,NA,Clear
11/11/2017 02:53,21.9,9,58,8.1,NA,NNW,10,30.52,12.5,NA,NA,NA,NA,Clear
11/11/2017 03:53,21.9,9,58,5.8,NA,NW,10,30.52,14.5,NA,NA,NA,NA,Clear
11/11/2017 04:53,21.9,9,58,5.8,NA,NNW,10,30.54,14.5,NA,NA,NA,NA,Clear
11/11/2017 05:53,21.9,10,60,4.6,NA,NNW,10,30.54,15.7,NA,NA,NA,NA,Clear
11/11/2017 06:53,21.9,10.9,63,9.2,NA,NNW,10,30.56,11.7,NA,NA,NA,NA,Clear
11/11/2017 07:53,25,12,58,10.4,NA,NNW,10,30.56,14.8,NA,NA,NA,NA,Clear
11/11/2017 08:53,28.9,10.9,47,12.7,NA,North,10,30.57,18.6,NA,NA,NA,NA,Clear
11/11/2017 09:53,32,9,38,11.5,NA,NNW,10,30.57,23,NA,NA,NA,NA,Clear
11/11/2017 10:53,34,7,32,8.1,NA,North,10,30.57,27.2,NA,NA,NA,NA,Clear
11/11/2017 11:53,35.1,8.1,33,6.9,NA,North,10,30.54,29.3,NA,NA,NA,NA,Clear
11/11/2017 12:53,37.9,9,30,0,NA,North,10,30.51,NA,NA,NA,NA,NA,Clear
11/11/2017 13:53,39.9,9,28,4.6,NA,Variable,10,30.48,36.7,NA,NA,NA,NA,Clear
11/11/2017 14:53,39,8.1,28,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
11/11/2017 15:53,37.9,8.1,29,0,NA,North,10,30.49,NA,NA,NA,NA,NA,Clear
11/11/2017 16:53,37.9,7,28,0,NA,North,10,30.5,NA,NA,NA,NA,NA,Clear
11/11/2017 17:53,33.1,16,50,0,NA,North,10,30.51,NA,NA,NA,NA,NA,Clear
11/11/2017 18:53,34,12.9,42,0,NA,North,10,30.52,NA,NA,NA,NA,NA,Clear
11/11/2017 19:53,32,17.1,54,0,NA,North,10,30.52,NA,NA,NA,NA,NA,Clear
11/11/2017 20:53,30.9,18,59,0,NA,North,10,30.5,NA,NA,NA,NA,NA,Clear
11/11/2017 21:53,30,18,61,0,NA,North,10,30.5,NA,NA,NA,NA,NA,Clear
11/11/2017 22:53,26.1,18,71,0,NA,North,10,30.51,NA,NA,NA,NA,NA,Clear
11/11/2017 23:53,27,18,69,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 00:53,26.1,18,71,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 01:53,25,18,75,3.5,NA,NNW,10,30.48,20.7,NA,NA,NA,NA,Clear
12/11/2017 02:53,25,18,75,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 03:53,25,18,75,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 04:53,26.1,19,75,0,NA,North,10,30.47,NA,NA,NA,NA,NA,Clear
12/11/2017 05:53,26.1,19.9,78,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 06:53,26.1,19.9,78,4.6,NA,North,10,30.48,20.5,NA,NA,NA,NA,Clear
12/11/2017 07:53,28,19,69,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 08:53,30.9,21.9,69,3.5,NA,NNW,10,30.48,27.5,NA,NA,NA,NA,Clear
12/11/2017 09:53,37,21,52,0,NA,North,10,30.48,NA,NA,NA,NA,NA,Clear
12/11/2017 10:53,39,17.1,41,0,NA,North,10,30.47,NA,NA,NA,NA,NA,Clear
12/11/2017 11:53,41,18,40,0,NA,North,10,30.44,NA,NA,NA,NA,NA,Clear
12/11/2017 12:53,43,19,38,0,NA,North,10,30.42,NA,NA,NA,NA,NA,Clear
12/11/2017 13:53,44.1,18,35,6.9,NA,SSW,10,30.4,40.1,NA,NA,NA,NA,Clear
12/11/2017 14:53,45,19.9,37,5.8,NA,Variable,10,30.4,41.8,NA,NA,NA,NA,Clear
12/11/2017 15:53,44.1,19,37,0,NA,North,10,30.39,NA,NA,NA,NA,NA,Clear
12/11/2017 16:53,43,19,38,0,NA,North,10,30.39,NA,NA,NA,NA,NA,Clear
12/11/2017 17:53,39,21,49,3.5,NA,ENE,10,30.38,36.8,NA,NA,NA,NA,Clear
12/11/2017 18:53,36,23,59,0,NA,North,10,30.4,NA,NA,NA,NA,NA,Clear
12/11/2017 19:53,37,23,57,4.6,NA,NNW,10,30.39,33.3,NA,NA,NA,NA,Clear
12/11/2017 20:53,36,25,64,0,NA,North,10,30.39,NA,NA,NA,NA,NA,Clear
12/11/2017 21:53,36,26.1,67,4.6,NA,North,10,30.38,32.1,NA,NA,NA,NA,Partly Cloudy
12/11/2017 22:53,36,25,64,3.5,NA,North,10,30.37,33.3,NA,NA,NA,NA,Overcast
12/11/2017 23:53,36,24.1,62,6.9,NA,NNW,10,30.37,30.3,NA,NA,NA,NA,Clear
13/11/2017 00:53,37,23,57,4.6,NA,NNW,10,30.35,33.3,NA,NA,NA,NA,Mostly Cloudy
13/11/2017 01:23,37,25,62,5.8,NA,North,10,30.34,32.4,NA,NA,NA,NA,Overcast
13/11/2017 01:53,39.9,21.9,49,4.6,NA,North,10,30.34,36.7,NA,NA,NA,NA,Overcast
13/11/2017 02:53,39.9,23,51,0,NA,North,10,30.32,NA,NA,NA,NA,NA,Overcast
13/11/2017 03:53,39,25,57,5.8,NA,North,10,30.32,34.8,NA,NA,NA,NA,Overcast
13/11/2017 04:19,39.9,25,55,5.8,NA,NNE,10,30.32,35.8,NA,NA,NA,NA,Overcast
13/11/2017 04:42,39.9,27,60,5.8,NA,NNE,10,30.32,35.8,NA,0,NA,NA,Light Rain
13/11/2017 04:53,39.9,28,63,5.8,NA,NNE,10,30.31,35.8,NA,0,NA,NA,Light Rain
13/11/2017 05:53,39,30,70,5.8,NA,North,9,30.29,34.8,NA,0.01,NA,NA,Light Rain
13/11/2017 06:53,37,33.1,86,5.8,NA,North,5,30.3,32.4,NA,0.08,NA,NA,Rain
13/11/2017 07:14,37.9,34,86,4.6,NA,North,6,30.31,34.4,NA,0.03,NA,NA,Light Rain
13/11/2017 07:23,37.9,34,86,6.9,NA,North,7,30.31,32.7,NA,0.03,NA,NA,Light Rain
13/11/2017 07:53,37.9,35.1,89,6.9,NA,North,5,30.31,32.7,NA,0.04,NA,NA,Light Rain
13/11/2017 08:53,39,36,89,6.9,NA,NW,4,30.32,34,NA,0.01,NA,NA,Light Rain
13/11/2017 09:13,37.9,36,93,6.9,NA,North,2,30.32,32.7,NA,0.02,NA,NA,Light Rain
13/11/2017 09:53,39,37,93,6.9,NA,North,2.5,30.32,34,NA,0.05,NA,NA,Light Rain
13/11/2017 10:16,39,37.9,96,5.8,NA,North,2,30.32,34.8,NA,0.01,NA,NA,Light Rain
13/11/2017 10:30,39.9,37.9,93,6.9,NA,North,2,30.32,35.1,NA,0.01,NA,NA,Light Rain
13/11/2017 10:37,39.9,37.9,93,5.8,NA,North,2,30.32,35.8,NA,0.01,NA,NA,Light Rain
13/11/2017 10:51,39.2,39.2,100,6.9,NA,North,1.5,30.32,34.2,NA,0.03,NA,NA,Rain
13/11/2017 10:53,39.9,39,97,9.2,NA,North,1.5,30.3,33.9,NA,0.03,NA,NA,Rain
13/11/2017 11:20,41,39,93,6.9,NA,NNE,2,30.31,36.4,NA,0.03,NA,NA,Light Rain
13/11/2017 11:45,42.1,39.9,92,6.9,NA,North,2.5,30.29,37.7,NA,0.03,NA,NA,Light Rain
13/11/2017 11:53,42.1,39.9,92,6.9,NA,NNE,2,30.27,37.7,NA,0.03,NA,NA,Light Rain
13/11/2017 12:10,43,41,93,5.8,NA,North,2.5,30.28,39.5,NA,0,NA,NA,Overcast
13/11/2017 12:17,43,41,93,6.9,NA,North,3,30.28,38.8,NA,0,NA,NA,Overcast
13/11/2017 12:53,44.1,42.1,93,5.8,NA,North,3,30.26,40.8,NA,0,NA,NA,Overcast
13/11/2017 12:57,44.1,42.1,93,6.9,NA,NNW,2.5,30.27,40.1,NA,NA,NA,NA,Overcast
13/11/2017 13:04,44.1,42.1,93,4.6,NA,North,3,30.27,41.5,NA,NA,NA,NA,Overcast
13/11/2017 13:40,45,43,93,6.9,NA,North,5,30.26,41.2,NA,NA,NA,NA,Overcast
13/11/2017 13:53,46,43,89,8.1,NA,North,5,30.25,41.9,NA,NA,NA,NA,Overcast
13/11/2017 14:05,46,43,89,6.9,NA,North,6,30.26,42.5,NA,NA,NA,NA,Overcast
13/11/2017 14:37,46.9,42.1,83,5.8,NA,North,8,30.26,NA,NA,NA,NA,NA,Overcast
13/11/2017 14:53,46.9,42.1,83,6.9,NA,North,9,30.26,NA,NA,NA,NA,NA,Overcast
13/11/2017 15:01,46.9,42.1,83,6.9,NA,North,10,30.26,NA,NA,NA,NA,NA,Overcast
13/11/2017 15:53,46.9,42.1,83,8.1,NA,North,9,30.25,NA,NA,NA,NA,NA,Overcast
13/11/2017 16:53,46,42.1,86,5.8,NA,North,10,30.26,43.1,NA,NA,NA,NA,Overcast
13/11/2017 17:53,45,42.1,90,4.6,NA,North,9,30.27,42.6,NA,NA,NA,NA,Overcast
13/11/2017 18:53,43,39.9,89,3.5,NA,NNW,10,30.3,41.3,NA,NA,NA,NA,Overcast
13/11/2017 19:53,41,37.9,89,0,NA,North,10,30.3,NA,NA,NA,NA,NA,Partly Cloudy
13/11/2017 20:53,39.9,37,89,0,NA,North,9,30.3,NA,NA,NA,NA,NA,Clear
13/11/2017 21:53,37.9,35.1,89,5.8,NA,NNW,10,30.3,33.5,NA,NA,NA,NA,Clear
13/11/2017 22:53,37,34,89,5.8,NA,NNW,10,30.3,32.4,NA,NA,NA,NA,Clear
13/11/2017 23:53,36,33.1,89,4.6,NA,NNW,9,30.29,32.1,NA,NA,NA,NA,Clear
14/11/2017 00:53,36,30.9,82,5.8,NA,NNW,10,30.28,31.1,NA,NA,NA,NA,Clear
14/11/2017 01:53,33.1,30,89,3.5,NA,NNW,10,30.29,30,NA,NA,NA,NA,Clear
14/11/2017 02:53,33.1,30,89,3.5,NA,NW,9,30.29,30,NA,NA,NA,NA,Clear
14/11/2017 03:53,33.1,28.9,85,5.8,NA,NNW,10,30.29,27.7,NA,NA,NA,NA,Clear
14/11/2017 04:53,34,28.9,82,4.6,NA,NNW,10,30.3,29.8,NA,NA,NA,NA,Overcast
14/11/2017 05:53,35.1,30,82,4.6,NA,NW,10,30.3,31,NA,NA,NA,NA,Overcast
14/11/2017 06:53,35.1,30,82,0,NA,North,10,30.32,NA,NA,NA,NA,NA,Overcast
14/11/2017 07:53,36,32,86,0,NA,North,9,30.33,NA,NA,NA,NA,NA,Overcast
14/11/2017 08:53,39.9,33.1,77,3.5,NA,NNW,10,30.34,37.8,NA,NA,NA,NA,Overcast
14/11/2017 09:53,43,35.1,74,6.9,NA,North,10,30.33,38.8,NA,NA,NA,NA,Overcast
14/11/2017 10:53,45,34,65,11.5,NA,North,10,30.32,39.3,NA,NA,NA,NA,Overcast
14/11/2017 11:53,46,34,63,6.9,NA,North,10,30.3,42.5,NA,NA,NA,NA,Overcast
14/11/2017 12:53,46,34,63,8.1,NA,NNE,10,30.28,41.9,NA,NA,NA,NA,Overcast
14/11/2017 13:53,46.9,34,61,8.1,NA,NNE,10,30.26,NA,NA,NA,NA,NA,Overcast
14/11/2017 14:53,46.9,34,61,6.9,NA,NNE,10,30.26,NA,NA,NA,NA,NA,Overcast
14/11/2017 15:53,46.9,34,61,6.9,NA,North,10,30.26,NA,NA,NA,NA,NA,Overcast
14/11/2017 16:53,46,34,63,3.5,NA,North,10,30.26,44.8,NA,NA,NA,NA,Overcast
14/11/2017 17:53,44.1,35.1,71,3.5,NA,NE,10,30.27,42.5,NA,NA,NA,NA,Overcast
14/11/2017 18:53,45,34,65,4.6,NA,NNE,10,30.27,42.6,NA,NA,NA,NA,Overcast
14/11/2017 19:53,43,33.1,68,4.6,NA,NNE,10,30.28,40.3,NA,NA,NA,NA,Overcast
14/11/2017 20:53,41,33.1,73,4.6,NA,North,10,30.28,38,NA,NA,NA,NA,Clear
14/11/2017 21:53,39,32,76,4.6,NA,NNE,10,30.28,35.7,NA,NA,NA,NA,Partly Cloudy
14/11/2017 22:53,39.9,32,73,6.9,NA,NNE,10,30.27,35.1,NA,NA,NA,NA,Overcast
14/11/2017 23:53,39.9,30.9,70,5.8,NA,North,10,30.28,35.8,NA,NA,NA,NA,Overcast
15/11/2017 00:53,39,32,76,5.8,NA,NNE,10,30.27,34.8,NA,NA,NA,NA,Overcast
15/11/2017 01:53,39,32,76,5.8,NA,NNE,10,30.26,34.8,NA,NA,NA,NA,Mostly Cloudy
15/11/2017 02:53,36,30.9,82,6.9,NA,North,10,30.26,30.3,NA,NA,NA,NA,Mostly Cloudy
15/11/2017 03:53,36,30.9,82,4.6,NA,NNE,10,30.27,32.1,NA,NA,NA,NA,Overcast
15/11/2017 04:53,35.1,30.9,85,3.5,NA,NE,10,30.27,32.2,NA,NA,NA,NA,Overcast
15/11/2017 05:53,34,28.9,82,4.6,NA,North,10,30.28,29.8,NA,NA,NA,NA,Mostly Cloudy
15/11/2017 06:53,34,30,85,4.6,NA,North,10,30.28,29.8,NA,NA,NA,NA,Clear
15/11/2017 07:53,36,30.9,82,4.6,NA,ENE,10,30.28,32.1,NA,NA,NA,NA,Clear
15/11/2017 08:53,41,30.9,67,9.2,NA,NE,10,30.28,35.2,NA,NA,NA,NA,Clear
15/11/2017 09:53,44.1,32,63,8.1,NA,NE,10,30.27,39.5,NA,NA,NA,NA,Clear
15/11/2017 10:53,46.9,32,56,8.1,NA,East,10,30.25,NA,NA,NA,NA,NA,Clear
15/11/2017 11:53,48,33.1,56,6.9,NA,East,10,30.2,NA,NA,NA,NA,NA,Clear
15/11/2017 12:53,50,33.1,52,5.8,NA,Variable,10,30.17,NA,NA,NA,NA,NA,Clear
15/11/2017 13:53,50,34,54,3.5,NA,Variable,10,30.15,NA,NA,NA,NA,NA,Clear
15/11/2017 14:53,50,34,54,6.9,NA,SSE,10,30.14,NA,NA,NA,NA,NA,Mostly Cloudy
15/11/2017 15:53,48.9,35.1,59,5.8,NA,East,10,30.14,NA,NA,NA,NA,NA,Overcast
15/11/2017 16:53,48,36,63,6.9,NA,SE,10,30.12,NA,NA,NA,NA,NA,Overcast
15/11/2017 17:53,46.9,37.9,71,8.1,NA,ESE,10,30.12,NA,NA,NA,NA,NA,Overcast
15/11/2017 18:53,45,37.9,76,6.9,NA,East,10,30.09,41.2,NA,NA,NA,NA,Mostly Cloudy
15/11/2017 19:53,45,39,80,3.5,NA,East,10,30.07,43.5,NA,NA,NA,NA,Scattered Clouds
15/11/2017 20:53,46,39,76,0,NA,North,10,30.07,NA,NA,NA,NA,NA,Overcast
15/11/2017 21:53,46,39.9,79,0,NA,North,10,30.06,NA,NA,NA,NA,NA,Overcast
15/11/2017 22:53,46,41,83,3.5,NA,ENE,10,30.03,44.8,NA,NA,NA,NA,Overcast
15/11/2017 23:53,46.9,41,80,0,NA,North,10,30.01,NA,NA,NA,NA,NA,Overcast
16/11/2017 00:53,46.9,42.1,83,0,NA,North,10,29.98,NA,NA,NA,NA,NA,Overcast
16/11/2017 01:53,46.9,42.1,83,0,NA,North,10,29.96,NA,NA,NA,NA,NA,Overcast
16/11/2017 02:53,46,42.1,86,0,NA,North,10,29.94,NA,NA,0,NA,NA,Light Rain
16/11/2017 03:53,46,44.1,93,0,NA,North,10,29.91,NA,NA,0.04,NA,NA,Overcast
16/11/2017 04:44,48,46.9,96,4.6,NA,SW,9,29.92,NA,NA,0.02,NA,NA,Light Rain
16/11/2017 04:53,48,46.9,96,3.5,NA,SSW,7,29.91,NA,NA,0.02,NA,NA,Light Rain
