date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"3:20 PM BST on August 25, 2017",22,1016,10,46,11.1,130,-9999,-9999,Clear
"3:50 PM BST on August 25, 2017",22,1016,11,50,13,130,-9999,-9999,Clear
"4:20 PM BST on August 25, 2017",22,1016,11,50,16.7,130,-9999,-9999,Clear
"4:50 PM BST on August 25, 2017",22,1016,12,53,14.8,130,-9999,-9999,Clear
"5:20 PM BST on August 25, 2017",21,1016,12,56,14.8,130,-9999,-9999,Clear
"5:50 PM BST on August 25, 2017",21,1016,12,56,13,110,-9999,-9999,Clear
"6:20 PM BST on August 25, 2017",21,1016,12,56,13,120,-9999,-9999,Clear
"6:50 PM BST on August 25, 2017",19,1016,11,60,13,100,-9999,-9999,Clear
"7:20 PM BST on August 25, 2017",19,1016,11,60,13,110,-9999,-9999,Clear
"7:50 PM BST on August 25, 2017",18,1016,12,68,9.3,120,-9999,-9999,Clear
"8:20 PM BST on August 25, 2017",16,1016,12,77,7.4,110,-9999,-9999,Clear
"8:50 PM BST on August 25, 2017",17,1016,12,72,5.6,110,-9999,-9999,Clear
"9:20 PM BST on August 25, 2017",17,1016,12,72,5.6,120,-9999,-9999,Clear
"9:50 PM BST on August 25, 2017",15,1016,12,82,5.6,150,-9999,-9999,Clear
"10:20 PM BST on August 25, 2017",15,1016,12,82,5.6,100,-9999,-9999,Clear
"10:50 PM BST on August 25, 2017",13,1016,11,88,0,0,-9999,-9999,Clear
"11:20 PM BST on August 25, 2017",13,1016,11,88,0,0,-9999,-9999,Clear
"11:50 PM BST on August 25, 2017",13,1016,11,88,0,0,-9999,-9999,Clear
"12:50 AM BST on August 26, 2017",12,1016,10,88,0,0,-9999,-9999,Clear
"3:50 AM BST on August 26, 2017",11,1015,10,94,0,0,-9999,-9999,Clear
"4:50 AM BST on August 26, 2017",11,1015,10,94,0,0,-9999,-9999,Clear
"5:50 AM BST on August 26, 2017",12,1015,11,94,0,0,-9999,10,Mostly Cloudy
"6:20 AM BST on August 26, 2017",12,1015,11,94,0,0,-9999,10,Mostly Cloudy
"6:50 AM BST on August 26, 2017",13,1016,11,88,0,0,-9999,10,Partly Cloudy
"7:20 AM BST on August 26, 2017",13,1016,11,88,0,0,-9999,10,Partly Cloudy
"7:50 AM BST on August 26, 2017",16,1016,14,88,0,0,-9999,10,Partly Cloudy
"8:20 AM BST on August 26, 2017",18,1016,15,83,0,0,-9999,10,Partly Cloudy
"8:50 AM BST on August 26, 2017",18,1016,13,73,7.4,290,-9999,10,Partly Cloudy
"9:20 AM BST on August 26, 2017",20,1016,13,64,3.7,0,-9999,-9999,Clear
"9:50 AM BST on August 26, 2017",20,1016,13,64,3.7,0,-9999,-9999,Clear
"10:20 AM BST on August 26, 2017",21,1016,12,56,3.7,0,-9999,10,Partly Cloudy
"10:50 AM BST on August 26, 2017",21,1016,12,56,7.4,260,-9999,10,Partly Cloudy
"11:20 AM BST on August 26, 2017",23,1016,13,53,7.4,0,-9999,10,Partly Cloudy
"11:50 AM BST on August 26, 2017",23,1016,14,57,7.4,240,-9999,10,Partly Cloudy
"12:20 PM BST on August 26, 2017",23,1016,12,50,11.1,240,-9999,10,Partly Cloudy
"12:50 PM BST on August 26, 2017",22,1015,11,50,7.4,250,-9999,10,Partly Cloudy
"1:20 PM BST on August 26, 2017",25,1015,12,44,14.8,240,-9999,10,Partly Cloudy
"1:50 PM BST on August 26, 2017",24,1015,10,41,14.8,240,-9999,10,Partly Cloudy
"2:20 PM BST on August 26, 2017",25,1015,10,39,13,270,-9999,10,Partly Cloudy
"2:50 PM BST on August 26, 2017",25,1015,10,39,13,230,-9999,-9999,Clear
"3:20 PM BST on August 26, 2017",24,1015,10,41,9.3,270,-9999,-9999,Clear
"3:50 PM BST on August 26, 2017",24,1015,10,41,11.1,250,-9999,-9999,Clear
"4:20 PM BST on August 26, 2017",25,1015,7,32,13,260,-9999,-9999,Clear
"4:50 PM BST on August 26, 2017",25,1015,7,32,3.7,0,-9999,-9999,Clear
"5:20 PM BST on August 26, 2017",24,1015,7,34,7.4,290,-9999,-9999,Clear
"5:50 PM BST on August 26, 2017",24,1015,10,41,7.4,0,-9999,-9999,Clear
"6:20 PM BST on August 26, 2017",23,1015,14,57,7.4,110,-9999,-9999,Clear
"6:50 PM BST on August 26, 2017",21,1015,14,64,7.4,110,-9999,-9999,Clear
"7:20 PM BST on August 26, 2017",21,1015,14,64,5.6,0,-9999,-9999,Clear
"7:50 PM BST on August 26, 2017",20,1016,14,68,5.6,0,-9999,-9999,Clear
"8:20 PM BST on August 26, 2017",20,1016,14,68,7.4,80,-9999,-9999,Clear
"8:50 PM BST on August 26, 2017",19,1016,14,73,3.7,20,-9999,-9999,Clear
"9:20 PM BST on August 26, 2017",18,1016,14,77,0,0,-9999,-9999,Clear
"9:50 PM BST on August 26, 2017",18,1016,14,77,0,0,-9999,-9999,Clear
"10:20 PM BST on August 26, 2017",17,1016,14,82,3.7,350,-9999,-9999,Clear
"10:50 PM BST on August 26, 2017",17,1017,14,82,3.7,360,-9999,-9999,Clear
"11:20 PM BST on August 26, 2017",17,1017,14,82,3.7,20,-9999,-9999,Clear
"11:50 PM BST on August 26, 2017",15,1017,13,88,0,0,-9999,-9999,Clear
"12:20 AM BST on August 27, 2017",15,1017,13,88,1.9,320,-9999,-9999,Clear
"1:20 AM BST on August 27, 2017",14,1017,12,88,5.6,340,-9999,8,Unknown
"1:50 AM BST on August 27, 2017",14,1017,12,88,1.9,310,-9999,7,Unknown
"2:50 AM BST on August 27, 2017",13,1017,11,88,0,0,-9999,6,Unknown
"3:50 AM BST on August 27, 2017",13,1017,12,94,3.7,290,-9999,3,Fog
"4:50 AM BST on August 27, 2017",14,1017,13,94,7.4,330,-9999,4.5,Haze
"5:20 AM BST on August 27, 2017",15,1017,13,88,3.7,310,-9999,3.5,Haze
"5:50 AM BST on August 27, 2017",15,1017,14,94,0,0,-9999,2.5,Haze
"6:20 AM BST on August 27, 2017",14,1017,13,94,0,0,-9999,2.5,Shallow Fog
"6:50 AM BST on August 27, 2017",15,1017,13,88,5.6,320,-9999,2.7,Haze
"7:20 AM BST on August 27, 2017",16,1018,14,88,7.4,340,-9999,6,Unknown
"7:50 AM BST on August 27, 2017",16,1018,14,88,9.3,360,-9999,6,Unknown
"8:20 AM BST on August 27, 2017",17,1018,15,88,7.4,360,-9999,6,Unknown
"8:50 AM BST on August 27, 2017",17,1018,15,88,9.3,20,-9999,6,Unknown
"9:20 AM BST on August 27, 2017",20,1018,16,78,9.3,20,-9999,7,Unknown
"9:50 AM BST on August 27, 2017",20,1018,15,73,9.3,30,-9999,7,Unknown
"10:20 AM BST on August 27, 2017",21,1018,15,68,9.3,20,-9999,8,Unknown
"10:50 AM BST on August 27, 2017",21,1018,13,60,7.4,80,-9999,9,Unknown
"11:20 AM BST on August 27, 2017",23,1018,14,57,3.7,0,-9999,10,Partly Cloudy
"11:50 AM BST on August 27, 2017",24,1018,14,53,5.6,0,-9999,10,Partly Cloudy
"12:20 PM BST on August 27, 2017",23,1018,13,53,9.3,220,-9999,10,Scattered Clouds
"12:50 PM BST on August 27, 2017",22,1018,13,57,7.4,0,-9999,10,Scattered Clouds
"1:20 PM BST on August 27, 2017",24,1018,15,57,9.3,130,-9999,10,Scattered Clouds
"1:50 PM BST on August 27, 2017",24,1018,15,57,11.1,100,-9999,10,Scattered Clouds
"2:20 PM BST on August 27, 2017",22,1018,15,64,9.3,80,-9999,10,Partly Cloudy
"2:50 PM BST on August 27, 2017",23,1018,14,57,11.1,110,-9999,10,Partly Cloudy
"3:20 PM BST on August 27, 2017",24,1018,14,53,9.3,130,-9999,10,Partly Cloudy
"3:50 PM BST on August 27, 2017",23,1018,13,53,11.1,130,-9999,10,Partly Cloudy
"4:20 PM BST on August 27, 2017",24,1018,13,50,9.3,120,-9999,10,Partly Cloudy
"4:50 PM BST on August 27, 2017",23,1018,13,53,13,120,-9999,10,Partly Cloudy
"5:20 PM BST on August 27, 2017",23,1018,13,53,11.1,100,-9999,-9999,Clear
"5:50 PM BST on August 27, 2017",23,1018,13,53,11.1,100,-9999,-9999,Clear
"6:20 PM BST on August 27, 2017",23,1018,13,53,11.1,100,-9999,-9999,Clear
"6:50 PM BST on August 27, 2017",22,1018,14,60,11.1,110,-9999,-9999,Clear
"7:20 PM BST on August 27, 2017",21,1018,14,64,11.1,110,-9999,-9999,Clear
"7:50 PM BST on August 27, 2017",20,1018,15,73,7.4,100,-9999,-9999,Clear
"8:20 PM BST on August 27, 2017",17,1018,13,77,7.4,80,-9999,-9999,Clear
"8:50 PM BST on August 27, 2017",17,1019,14,82,9.3,80,-9999,-9999,Clear
"9:20 PM BST on August 27, 2017",17,1019,14,82,11.1,60,-9999,-9999,Clear
"9:50 PM BST on August 27, 2017",17,1019,14,82,11.1,70,-9999,-9999,Clear
"10:20 PM BST on August 27, 2017",17,1019,14,82,11.1,70,-9999,9,Unknown
"10:50 PM BST on August 27, 2017",17,1019,14,82,7.4,90,-9999,9,Unknown
"11:50 PM BST on August 27, 2017",16,1019,13,82,1.9,70,-9999,7,Unknown
"12:50 AM BST on August 28, 2017",14,1019,12,88,3.7,40,-9999,-9999,Haze
"1:50 AM BST on August 28, 2017",14,1019,12,88,0,0,-9999,-9999,Fog
"2:50 AM BST on August 28, 2017",13,1019,12,94,0,0,-9999,-9999,Fog
"3:50 AM BST on August 28, 2017",12,1019,11,94,0,0,-9999,2.2,Patches of Fog
"4:20 AM BST on August 28, 2017",12,1018,11,94,0,0,-9999,1,Patches of Fog
"4:50 AM BST on August 28, 2017",12,1018,11,94,0,0,-9999,0.8,Scattered Clouds
"5:50 AM BST on August 28, 2017",12,1018,11,94,0,0,-9999,0.2,Fog
"6:20 AM BST on August 28, 2017",12,1018,11,94,0,0,-9999,0.2,Fog
"6:50 AM BST on August 28, 2017",13,1018,11,88,0,0,-9999,1.1,Patches of Fog
"7:20 AM BST on August 28, 2017",14,1018,13,94,0,0,-9999,0.3,Fog
"7:50 AM BST on August 28, 2017",19,1018,17,88,0,0,-9999,1.1,Patches of Fog
"8:20 AM BST on August 28, 2017",17,1019,16,94,5.6,0,-9999,1.4,Scattered Clouds
"8:50 AM BST on August 28, 2017",18,1019,15,83,5.6,0,-9999,9,Partly Cloudy
"9:20 AM BST on August 28, 2017",20,1019,16,78,9.3,130,-9999,10,Partly Cloudy
"9:50 AM BST on August 28, 2017",21,1019,13,60,11.1,130,-9999,-9999,Clear
"10:20 AM BST on August 28, 2017",22,1019,12,53,11.1,130,-9999,-9999,Clear
"10:50 AM BST on August 28, 2017",23,1019,13,53,11.1,140,-9999,-9999,Clear
"11:20 AM BST on August 28, 2017",23,1018,12,50,11.1,130,-9999,-9999,Clear
"12:20 PM BST on August 28, 2017",24,1018,14,53,9.3,160,-9999,-9999,Clear
"12:50 PM BST on August 28, 2017",24,1018,14,53,7.4,120,-9999,-9999,Clear
"1:20 PM BST on August 28, 2017",26,1017,15,51,9.3,160,-9999,-9999,Clear
"1:50 PM BST on August 28, 2017",26,1017,15,51,9.3,110,-9999,10,Partly Cloudy
"2:20 PM BST on August 28, 2017",27,1017,15,48,14.8,100,-9999,10,Partly Cloudy
"2:50 PM BST on August 28, 2017",26,1017,15,51,16.7,110,-9999,10,Partly Cloudy
"3:20 PM BST on August 28, 2017",25,1017,16,57,16.7,110,-9999,10,Partly Cloudy
"3:50 PM BST on August 28, 2017",25,1016,15,54,13,100,-9999,-9999,Clear
"4:20 PM BST on August 28, 2017",25,1016,16,57,13,120,-9999,-9999,Clear
"4:50 PM BST on August 28, 2017",24,1016,15,57,11.1,100,-9999,-9999,Clear
"5:20 PM BST on August 28, 2017",24,1016,15,57,13,110,-9999,-9999,Clear
"5:50 PM BST on August 28, 2017",23,1016,15,61,7.4,120,-9999,-9999,Clear
"6:20 PM BST on August 28, 2017",22,1015,15,64,9.3,90,-9999,-9999,Clear
"6:50 PM BST on August 28, 2017",22,1015,15,64,5.6,0,-9999,-9999,Clear
"7:20 PM BST on August 28, 2017",22,1015,15,64,1.9,0,-9999,-9999,Clear
"7:50 PM BST on August 28, 2017",22,1015,16,69,5.6,0,-9999,-9999,Clear
"8:20 PM BST on August 28, 2017",23,1015,16,65,14.8,210,-9999,-9999,Clear
"8:50 PM BST on August 28, 2017",23,1015,16,65,13,200,-9999,-9999,Clear
"9:20 PM BST on August 28, 2017",22,1015,16,69,9.3,220,-9999,-9999,Clear
"9:50 PM BST on August 28, 2017",20,1015,15,73,9.3,220,-9999,-9999,Clear
"10:20 PM BST on August 28, 2017",19,1016,15,78,13,220,-9999,-9999,Clear
"10:50 PM BST on August 28, 2017",19,1015,15,78,9.3,220,-9999,-9999,Clear
"11:20 PM BST on August 28, 2017",19,1015,15,78,7.4,220,-9999,-9999,Clear
"11:50 PM BST on August 28, 2017",19,1015,15,78,5.6,220,-9999,-9999,Clear
"12:50 AM BST on August 29, 2017",18,1015,14,77,5.6,240,-9999,-9999,Clear
"2:50 AM BST on August 29, 2017",17,1015,14,82,9.3,240,-9999,-9999,Clear
"3:50 AM BST on August 29, 2017",17,1014,14,82,9.3,270,-9999,-9999,Clear
"4:50 AM BST on August 29, 2017",17,1014,14,82,9.3,290,-9999,-9999,Clear
"5:50 AM BST on August 29, 2017",16,1014,13,82,5.6,340,-9999,-9999,Clear
"6:20 AM BST on August 29, 2017",16,1014,13,82,0,0,-9999,-9999,Clear
"6:50 AM BST on August 29, 2017",16,1014,14,88,0,0,-9999,-9999,Clear
"7:20 AM BST on August 29, 2017",17,1014,15,88,0,0,-9999,-9999,Clear
"7:50 AM BST on August 29, 2017",18,1014,15,83,5.6,300,-9999,10,Partly Cloudy
"8:20 AM BST on August 29, 2017",19,1014,14,73,9.3,330,-9999,-9999,Clear
"8:50 AM BST on August 29, 2017",20,1014,14,68,7.4,340,-9999,-9999,Clear
"9:20 AM BST on August 29, 2017",21,1014,15,68,1.9,0,-9999,-9999,Clear
"9:50 AM BST on August 29, 2017",22,1014,15,64,3.7,0,-9999,-9999,Clear
"10:20 AM BST on August 29, 2017",22,1013,15,64,7.4,190,-9999,-9999,Clear
"10:50 AM BST on August 29, 2017",22,1013,15,64,7.4,220,-9999,-9999,Clear
"11:20 AM BST on August 29, 2017",24,1013,15,57,5.6,0,-9999,-9999,Clear
"11:50 AM BST on August 29, 2017",24,1013,15,57,9.3,290,-9999,-9999,Clear
"12:20 PM BST on August 29, 2017",25,1012,14,50,3.7,0,-9999,-9999,Clear
"12:50 PM BST on August 29, 2017",25,1012,14,50,3.7,0,-9999,-9999,Clear
"1:20 PM BST on August 29, 2017",26,1012,14,47,7.4,0,-9999,-9999,Clear
"1:50 PM BST on August 29, 2017",27,1012,14,45,7.4,0,-9999,-9999,Clear
"2:20 PM BST on August 29, 2017",27,1012,14,45,9.3,260,-9999,-9999,Clear
"2:50 PM BST on August 29, 2017",26,1011,15,51,13,240,-9999,-9999,Clear
"3:20 PM BST on August 29, 2017",27,1011,15,48,11.1,240,-9999,-9999,Clear
"3:50 PM BST on August 29, 2017",26,1011,14,47,13,230,-9999,-9999,Clear
"4:20 PM BST on August 29, 2017",27,1011,14,45,11.1,320,-9999,-9999,Clear
"4:50 PM BST on August 29, 2017",25,1011,14,50,11.1,320,-9999,-9999,Clear
"5:20 PM BST on August 29, 2017",23,1011,16,65,3.7,0,-9999,10,Partly Cloudy
"5:50 PM BST on August 29, 2017",22,1011,17,73,3.7,0,-9999,-9999,Clear
"6:20 PM BST on August 29, 2017",22,1011,17,73,5.6,0,-9999,-9999,Clear
"6:50 PM BST on August 29, 2017",21,1010,18,83,7.4,100,-9999,-9999,Clear
"7:20 PM BST on August 29, 2017",21,1010,18,83,5.6,50,-9999,10,Scattered Clouds
"7:50 PM BST on August 29, 2017",21,1011,17,78,5.6,10,-9999,10,Scattered Clouds
"8:20 PM BST on August 29, 2017",20,1011,16,78,5.6,10,-9999,10,Partly Cloudy
"8:50 PM BST on August 29, 2017",20,1011,16,78,5.6,360,-9999,10,Mostly Cloudy
"9:20 PM BST on August 29, 2017",19,1011,16,83,5.6,20,-9999,10,Mostly Cloudy
"9:50 PM BST on August 29, 2017",18,1011,16,88,13,60,-9999,10,Mostly Cloudy
"10:20 PM BST on August 29, 2017",18,1011,16,88,11.1,40,-9999,10,Mostly Cloudy
"10:50 PM BST on August 29, 2017",18,1011,16,88,13,20,-9999,10,Mostly Cloudy
"11:50 PM BST on August 29, 2017",18,1011,15,83,11.1,10,-9999,10,Mostly Cloudy
"1:50 AM BST on August 30, 2017",15,1010,13,88,14.8,10,-9999,8,Light Rain
"2:50 AM BST on August 30, 2017",15,1010,13,88,14.8,360,-9999,7,Light Rain
"3:50 AM BST on August 30, 2017",14,1011,11,82,13,350,-9999,8,Light Rain
"4:20 AM BST on August 30, 2017",14,1010,11,82,16.7,340,-9999,8,Mostly Cloudy
"4:50 AM BST on August 30, 2017",13,1011,11,88,14.8,340,-9999,9,Mostly Cloudy
"5:20 AM BST on August 30, 2017",14,1010,11,82,20.4,350,-9999,9,Mostly Cloudy
"5:50 AM BST on August 30, 2017",13,1011,10,82,16.7,340,-9999,10,Light Rain
"6:20 AM BST on August 30, 2017",13,1011,10,82,14.8,340,-9999,10,Light Rain
"6:50 AM BST on August 30, 2017",13,1011,10,82,11.1,340,-9999,10,Light Rain
"7:50 AM BST on August 30, 2017",13,1011,9,77,14.8,340,-9999,10,Overcast
"8:20 AM BST on August 30, 2017",13,1011,10,82,14.8,320,-9999,10,Overcast
"8:50 AM BST on August 30, 2017",13,1011,10,82,14.8,350,-9999,10,Mostly Cloudy
"9:20 AM BST on August 30, 2017",14,1012,10,77,13,330,-9999,10,Mostly Cloudy
"9:50 AM BST on August 30, 2017",14,1012,10,77,14.8,330,-9999,10,Overcast
"10:20 AM BST on August 30, 2017",14,1012,10,77,16.7,340,-9999,10,Overcast
"10:50 AM BST on August 30, 2017",14,1012,10,77,18.5,330,-9999,10,Overcast
"11:20 AM BST on August 30, 2017",15,1012,10,72,20.4,330,-9999,10,Light Rain
"11:50 AM BST on August 30, 2017",14,1012,10,77,16.7,330,-9999,10,Light Rain
"12:20 PM BST on August 30, 2017",14,1012,10,77,13,330,-9999,10,Light Rain
"12:50 PM BST on August 30, 2017",14,1012,11,82,13,320,-9999,10,Light Rain
"1:20 PM BST on August 30, 2017",14,1012,10,77,18.5,330,-9999,10,Light Rain
"1:50 PM BST on August 30, 2017",14,1013,10,77,18.5,340,-9999,10,Light Rain
"2:20 PM BST on August 30, 2017",14,1013,10,77,18.5,330,-9999,10,Light Rain
"2:50 PM BST on August 30, 2017",14,1013,10,77,18.5,340,-9999,10,Light Rain
"3:20 PM BST on August 30, 2017",13,1013,9,77,16.7,320,-9999,10,Light Rain
"3:50 PM BST on August 30, 2017",13,1013,10,82,13,320,-9999,10,Light Rain
"4:20 PM BST on August 30, 2017",12,1013,10,88,13,330,-9999,10,Light Rain
"4:50 PM BST on August 30, 2017",12,1013,10,88,9.3,330,-9999,10,Light Rain
"5:20 PM BST on August 30, 2017",12,1013,9,82,11.1,330,-9999,10,Light Rain
"5:50 PM BST on August 30, 2017",12,1013,9,82,11.1,330,-9999,10,Light Rain
"6:20 PM BST on August 30, 2017",12,1013,10,88,7.4,350,-9999,10,Light Rain
"6:50 PM BST on August 30, 2017",12,1013,10,88,0,0,-9999,10,Light Rain
"7:20 PM BST on August 30, 2017",12,1013,10,88,7.4,310,-9999,10,Light Rain
"7:50 PM BST on August 30, 2017",12,1013,10,88,5.6,290,-9999,10,Light Rain
"8:20 PM BST on August 30, 2017",11,1013,9,88,5.6,270,-9999,10,Light Rain
"8:50 PM BST on August 30, 2017",11,1014,10,94,5.6,270,-9999,10,Light Rain
"9:20 PM BST on August 30, 2017",11,1014,10,94,5.6,270,-9999,10,Light Rain
"9:50 PM BST on August 30, 2017",11,1014,10,94,7.4,260,-9999,10,Light Rain
"10:20 PM BST on August 30, 2017",12,1014,10,88,7.4,260,-9999,10,Partly Cloudy
"10:50 PM BST on August 30, 2017",12,1014,10,88,7.4,270,-9999,10,Partly Cloudy
"11:50 PM BST on August 30, 2017",12,1014,10,88,5.6,230,-9999,-9999,Clear
"12:20 AM BST on August 31, 2017",12,1014,10,88,7.4,250,-9999,-9999,Clear
"12:50 AM BST on August 31, 2017",12,1014,10,88,9.3,260,-9999,-9999,Clear
"2:20 AM BST on August 31, 2017",11,1014,9,88,7.4,270,-9999,-9999,Clear
"3:20 AM BST on August 31, 2017",11,1014,9,88,7.4,260,-9999,-9999,Clear
"3:50 AM BST on August 31, 2017",11,1014,9,88,3.7,260,-9999,-9999,Clear
"5:20 AM BST on August 31, 2017",9,1015,8,93,5.6,250,-9999,-9999,Clear
"5:50 AM BST on August 31, 2017",9,1015,7,87,3.7,250,-9999,-9999,Clear
"6:20 AM BST on August 31, 2017",9,1015,7,87,5.6,260,-9999,-9999,Clear
"6:50 AM BST on August 31, 2017",9,1015,7,87,5.6,260,-9999,-9999,Clear
"7:20 AM BST on August 31, 2017",11,1016,9,88,7.4,270,-9999,-9999,Clear
"7:50 AM BST on August 31, 2017",11,1016,9,88,11.1,270,-9999,-9999,Clear
"8:20 AM BST on August 31, 2017",13,1016,10,82,9.3,260,-9999,10,Partly Cloudy
"8:50 AM BST on August 31, 2017",14,1016,9,72,5.6,0,-9999,10,Partly Cloudy
"9:20 AM BST on August 31, 2017",15,1017,9,67,0,0,-9999,-9999,Clear
"9:50 AM BST on August 31, 2017",17,1017,10,63,3.7,180,-9999,10,Partly Cloudy
"10:20 AM BST on August 31, 2017",16,1017,8,59,9.3,210,-9999,10,Partly Cloudy
"10:50 AM BST on August 31, 2017",17,1017,8,55,9.3,200,-9999,10,Partly Cloudy
"11:20 AM BST on August 31, 2017",17,1017,10,63,11.1,200,-9999,10,Partly Cloudy
"11:50 AM BST on August 31, 2017",17,1017,8,55,14.8,200,-9999,10,Partly Cloudy
"12:20 PM BST on August 31, 2017",18,1017,9,56,13,200,-9999,10,Partly Cloudy
"12:50 PM BST on August 31, 2017",18,1017,9,56,13,200,-9999,10,Partly Cloudy
"1:20 PM BST on August 31, 2017",19,1017,8,49,3.7,0,-9999,10,Partly Cloudy
"1:50 PM BST on August 31, 2017",18,1017,8,52,7.4,0,-9999,10,Partly Cloudy
"2:20 PM BST on August 31, 2017",19,1017,8,49,13,190,-9999,10,Mostly Cloudy
"2:50 PM BST on August 31, 2017",15,1018,12,82,24.1,230,-9999,9,Rain Showers
"3:20 PM BST on August 31, 2017",16,1018,11,72,9.3,160,-9999,10,Scattered Clouds
"3:50 PM BST on August 31, 2017",16,1017,10,68,7.4,130,-9999,10,Partly Cloudy
"4:20 PM BST on August 31, 2017",16,1017,9,63,7.4,110,-9999,10,Partly Cloudy
"4:50 PM BST on August 31, 2017",17,1017,9,59,11.1,160,-9999,10,Partly Cloudy
"5:20 PM BST on August 31, 2017",17,1017,10,63,14.8,140,-9999,10,Partly Cloudy
"5:50 PM BST on August 31, 2017",17,1017,10,63,13,160,-9999,10,Partly Cloudy
"6:20 PM BST on August 31, 2017",17,1018,10,63,14.8,170,-9999,10,Partly Cloudy
"7:20 PM BST on August 31, 2017",17,1018,11,68,14.8,170,-9999,10,Partly Cloudy
"7:50 PM BST on August 31, 2017",15,1018,10,72,9.3,220,-9999,10,Partly Cloudy
"8:20 PM BST on August 31, 2017",14,1018,10,77,9.3,230,-9999,10,Partly Cloudy
"8:50 PM BST on August 31, 2017",14,1019,9,72,11.1,230,-9999,10,Partly Cloudy
"9:20 PM BST on August 31, 2017",13,1019,9,77,7.4,220,-9999,10,Partly Cloudy
"9:50 PM BST on August 31, 2017",14,1019,10,77,5.6,220,-9999,10,Partly Cloudy
"10:20 PM BST on August 31, 2017",12,1019,8,77,5.6,240,-9999,-9999,Clear
"10:50 PM BST on August 31, 2017",11,1019,9,88,3.7,290,-9999,-9999,Clear
"11:20 PM BST on August 31, 2017",12,1019,9,82,5.6,0,-9999,-9999,Clear
"11:50 PM BST on August 31, 2017",12,1019,8,77,3.7,0,-9999,-9999,Clear
"12:20 AM BST on September 01, 2017",10,1019,8,87,5.6,270,-9999,-9999,Clear
"12:50 AM BST on September 01, 2017",11,1019,8,82,9.3,270,-9999,-9999,Clear
"1:20 AM BST on September 01, 2017",11,1019,9,88,0,0,-9999,-9999,Clear
"1:50 AM BST on September 01, 2017",10,1019,7,82,5.6,0,-9999,-9999,Clear
"2:20 AM BST on September 01, 2017",10,1019,7,82,0,0,-9999,-9999,Clear
"2:50 AM BST on September 01, 2017",8,1019,6,87,0,0,-9999,-9999,Clear
"3:50 AM BST on September 01, 2017",8,1019,6,87,5.6,320,-9999,-9999,Clear
"4:50 AM BST on September 01, 2017",7,1019,6,93,3.7,0,-9999,-9999,Clear
"5:20 AM BST on September 01, 2017",7,1020,6,93,3.7,270,-9999,-9999,Clear
"5:50 AM BST on September 01, 2017",7,1020,5,87,3.7,300,-9999,-9999,Clear
"6:20 AM BST on September 01, 2017",7,1020,5,87,3.7,290,-9999,-9999,Clear
"6:50 AM BST on September 01, 2017",8,1020,6,87,5.6,280,-9999,-9999,Clear
"7:20 AM BST on September 01, 2017",9,1020,7,87,7.4,280,-9999,-9999,Clear
"7:50 AM BST on September 01, 2017",11,1021,9,88,9.3,300,-9999,-9999,Clear
"8:20 AM BST on September 01, 2017",12,1021,9,82,11.1,330,-9999,-9999,Clear
"8:50 AM BST on September 01, 2017",14,1021,10,77,7.4,350,-9999,-9999,Clear
"9:20 AM BST on September 01, 2017",15,1021,10,72,9.3,10,-9999,-9999,Clear
"9:50 AM BST on September 01, 2017",17,1021,10,63,11.1,20,-9999,-9999,Clear
"10:20 AM BST on September 01, 2017",17,1021,10,63,11.1,10,-9999,10,Partly Cloudy
"10:50 AM BST on September 01, 2017",18,1021,10,59,11.1,30,-9999,10,Partly Cloudy
"11:20 AM BST on September 01, 2017",18,1021,10,59,9.3,360,-9999,10,Partly Cloudy
"11:50 AM BST on September 01, 2017",20,1021,10,52,11.1,10,-9999,10,Partly Cloudy
"12:20 PM BST on September 01, 2017",19,1021,8,49,13,250,-9999,10,Scattered Clouds
"12:50 PM BST on September 01, 2017",19,1021,8,49,11.1,0,-9999,10,Scattered Clouds
"1:20 PM BST on September 01, 2017",18,1021,8,52,7.4,350,-9999,10,Scattered Clouds
"1:50 PM BST on September 01, 2017",20,1021,8,46,13,340,-9999,10,Scattered Clouds
